year,week,publication_date,NOMBRE,variety,quality,size,sale_format,unit,price
2023,12,2023-03-24,piña,pina,,G,,u,965
2023,12,2023-03-24,plátano,platano,,,,u,255
2023,12,2023-03-24,remolacha,remolacha,,,,u,285
2023,12,2023-03-24,repollo verde,repollo_verde,,,,kg,300
2023,12,2023-03-24,sandía,sandia,,,,kg,375
2023,12,2023-03-24,tiquisque,tiquisque,,,,kg,1765
2023,12,2023-03-24,tomate,tomate,1,,,kg,935
2023,12,2023-03-24,vainica,vainica,,,,kg,1150
2023,12,2023-03-24,yuca,yuca,,,corriente,kg,455
2023,12,2023-03-24,yuca,yuca,,,parafinada,kg,530
2023,12,2023-03-24,zanahoria,zanahoria,,,,kg,340
2023,12,2023-03-24,zapallo,zapallo,,,,u,500
2023,13,2023-03-31,aguacate criollo,aguacate_criollo,,,,u,450
2023,13,2023-03-31,aguacate Hass,aguacate_hass,,,,kg,2065
2023,13,2023-03-31,apio verde,apio_verde,,,,mata,985
2023,13,2023-03-31,ayote sazón,ayote_sazon,,,,kg,385
2023,13,2023-03-31,ayote tierno,ayote_tierno,,,,u,465
2023,13,2023-03-31,banano criollo,banano_criollo,,,,u,40
2023,13,2023-03-31,brócoli,brocoli,,,,kg,850
2023,13,2023-03-31,camote,camote,,,,kg,730
2023,13,2023-03-31,cebolla blanca,cebolla_blanca,,,suelta,kg,950
2023,13,2023-03-31,cebolla blanca,cebolla_blanca,,,trenza,kg,950
2023,13,2023-03-31,coliflor,coliflor,,,,u,950
2023,13,2023-03-31,coco,coco,,,,u,470
2023,13,2023-03-31,culantro castilla,culantro_castilla,,,,rollo,85
2023,13,2023-03-31,chayote sazón blanco,chayote_sazon_blanco,,,,u,400
2023,13,2023-03-31,chayote tierno criollo,chayote_tierno_criollo,,,,u,385
2023,13,2023-03-31,chayote tierno quelite,chayote_tierno_quelite,,,,u,100
2023,13,2023-03-31,chile dulce,chile_dulce,1,,,u,140
2023,13,2023-03-31,elote,elote,,,,u,160
2023,13,2023-03-31,fresa,fresa,,,,kg,2275
2023,13,2023-03-31,frijol tierno,frijol_tierno,,,,kg,1900
2023,13,2023-03-31,huevos,huevos,,,,kg,1990
2023,13,2023-03-31,lechuga americana,lechuga_americana,,,,u,255
2023,13,2023-03-31,limón mandarino,limon_mandarino,,,,u,175
2023,13,2023-03-31,limón mesino,limon_mesino,,,,u,225
2023,13,2023-03-31,manga,manga,,P,,kg,530
2023,13,2023-03-31,maracuyá,maracuya,,,,kg,1195
2023,13,2023-03-31,mora,mora,,,,kg,2015
2023,13,2023-03-31,melón cantalupo,melon_cantalupo,,,,kg,575
2023,13,2023-03-31,naranja,naranja,,,,u,85
2023,13,2023-03-31,ñampí,nampi,,,,kg,1400
2023,13,2023-03-31,papa amarilla,papa_amarilla,,,,kg,1065
2023,13,2023-03-31,papa blanca,papa_blanca,,,,kg,1020
2023,13,2023-03-31,papaya,papaya,,,,kg,450
2023,13,2023-03-31,pepino,pepino,,,,kg,515
2023,13,2023-03-31,piña,pina,,G,,u,975
2023,13,2023-03-31,plátano,platano,,,,u,240
2023,13,2023-03-31,remolacha,remolacha,,,,u,275
2023,13,2023-03-31,repollo verde,repollo_verde,,,,kg,300
2023,13,2023-03-31,sandía,sandia,,,,kg,485
2023,13,2023-03-31,tiquisque,tiquisque,,,,kg,1440
2023,13,2023-03-31,tomate,tomate,1,,,kg,750
2023,13,2023-03-31,vainica,vainica,,,,kg,965
2023,13,2023-03-31,yuca,yuca,,,corriente,kg,455
2023,13,2023-03-31,yuca,yuca,,,parafinada,kg,530
2023,13,2023-03-31,zanahoria,zanahoria,,,,kg,350
2023,13,2023-03-31,zapallo,zapallo,,,,u,500
2023,15,2023-04-14,aguacate criollo,aguacate_criollo,,,,u,460
2023,15,2023-04-14,aguacate Hass,aguacate_hass,,,,kg,1935
2023,15,2023-04-14,apio verde,apio_verde,,,,mata,1200
2023,15,2023-04-14,ayote sazón,ayote_sazon,,,,kg,485
2023,15,2023-04-14,ayote tierno,ayote_tierno,,,,u,340
2023,15,2023-04-14,banano criollo,banano_criollo,,,,u,40
2023,15,2023-04-14,brócoli,brocoli,,,,kg,850
2023,15,2023-04-14,camote,camote,,,,kg,655
2023,15,2023-04-14,cebolla blanca,cebolla_blanca,,,suelta,kg,710
2023,15,2023-04-14,cebolla blanca,cebolla_blanca,,,trenza,kg,710
2023,15,2023-04-14,coliflor,coliflor,,,,u,740
2023,15,2023-04-14,coco,coco,,,,u,465
2023,15,2023-04-14,culantro castilla,culantro_castilla,,,,rollo,175
2023,15,2023-04-14,chayote sazón blanco,chayote_sazon_blanco,,,,u,500
2023,15,2023-04-14,chayote tierno criollo,chayote_tierno_criollo,,,,u,405
2023,15,2023-04-14,chayote tierno quelite,chayote_tierno_quelite,,,,u,90
2023,15,2023-04-14,chile dulce,chile_dulce,1,,,u,300
2023,15,2023-04-14,elote,elote,,,,u,185
2023,15,2023-04-14,fresa,fresa,,,,kg,2130
2023,15,2023-04-14,frijol tierno,frijol_tierno,,,,kg,1900
2023,15,2023-04-14,huevos,huevos,,,,kg,1925
2023,15,2023-04-14,lechuga americana,lechuga_americana,,,,u,285
2023,15,2023-04-14,limón mandarino,limon_mandarino,,,,u,175
2023,15,2023-04-14,limón mesino,limon_mesino,,,,u,230
2023,15,2023-04-14,manga,manga,,P,,kg,425
2023,15,2023-04-14,maracuyá,maracuya,,,,kg,1190
2023,15,2023-04-14,mora,mora,,,,kg,1950
2023,15,2023-04-14,melón cantalupo,melon_cantalupo,,,,kg,825
2023,15,2023-04-14,naranja,naranja,,,,u,80
2023,15,2023-04-14,ñampí,nampi,,,,kg,2000
2023,15,2023-04-14,papa amarilla,papa_amarilla,,,,kg,1175
2023,15,2023-04-14,papa blanca,papa_blanca,,,,kg,1155
2023,15,2023-04-14,papaya,papaya,,,,kg,515
2023,15,2023-04-14,pepino,pepino,,,,kg,375
2023,15,2023-04-14,piña,pina,,G,,u,975
2023,15,2023-04-14,plátano,platano,,,,u,240
2023,15,2023-04-14,remolacha,remolacha,,,,u,275
2023,15,2023-04-14,repollo verde,repollo_verde,,,,kg,250
2023,15,2023-04-14,sandía,sandia,,,,kg,515
2023,15,2023-04-14,tiquisque,tiquisque,,,,kg,2040
2023,15,2023-04-14,tomate,tomate,1,,,kg,735
2023,15,2023-04-14,vainica,vainica,,,,kg,820
2023,15,2023-04-14,yuca,yuca,,,corriente,kg,525
2023,15,2023-04-14,yuca,yuca,,,parafinada,kg,695
2023,15,2023-04-14,zanahoria,zanahoria,,,,kg,265
2023,15,2023-04-14,zapallo,zapallo,,,,u,385
2023,16,2023-04-21,aguacate criollo,aguacate_criollo,,,,u,365
2023,16,2023-04-21,aguacate Hass,aguacate_hass,,,,kg,2035
2023,16,2023-04-21,apio verde,apio_verde,,,,mata,1165
2023,16,2023-04-21,ayote sazón,ayote_sazon,,,,kg,475
2023,16,2023-04-21,ayote tierno,ayote_tierno,,,,u,380
2023,16,2023-04-21,banano criollo,banano_criollo,,,,u,45
2023,16,2023-04-21,brócoli,brocoli,,,,kg,965
2023,16,2023-04-21,camote,camote,,,,kg,655
2023,16,2023-04-21,cebolla blanca,cebolla_blanca,,,suelta,kg,735
2023,16,2023-04-21,cebolla blanca,cebolla_blanca,,,trenza,kg,735
2023,16,2023-04-21,coliflor,coliflor,,,,u,735
2023,16,2023-04-21,coco,coco,,,,u,465
2023,16,2023-04-21,culantro castilla,culantro_castilla,,,,rollo,130
2023,16,2023-04-21,chayote sazón blanco,chayote_sazon_blanco,,,,u,500
2023,16,2023-04-21,chayote tierno criollo,chayote_tierno_criollo,,,,u,380
2023,16,2023-04-21,chayote tierno quelite,chayote_tierno_quelite,,,,u,75
2023,16,2023-04-21,chile dulce,chile_dulce,1,,,u,215
2023,16,2023-04-21,elote,elote,,,,u,190
2023,16,2023-04-21,fresa,fresa,,,,kg,2185
2023,16,2023-04-21,frijol tierno,frijol_tierno,,,,kg,1900
2023,16,2023-04-21,huevos,huevos,,,,kg,1900
2023,16,2023-04-21,lechuga americana,lechuga_americana,,,,u,250
2023,16,2023-04-21,limón mandarino,limon_mandarino,,,,u,165
2023,16,2023-04-21,limón mesino,limon_mesino,,,,u,240
2023,16,2023-04-21,manga,manga,,P,,kg,355
2023,16,2023-04-21,maracuyá,maracuya,,,,kg,1180
2023,16,2023-04-21,mora,mora,,,,kg,2100
2023,16,2023-04-21,melón cantalupo,melon_cantalupo,,,,kg,850
2023,16,2023-04-21,naranja,naranja,,,,u,85
2023,16,2023-04-21,ñampí,nampi,,,,kg,1750
2023,16,2023-04-21,papa amarilla,papa_amarilla,,,,kg,1225
2023,16,2023-04-21,papa blanca,papa_blanca,,,,kg,1225
2023,16,2023-04-21,papaya,papaya,,,,kg,450
2023,16,2023-04-21,pepino,pepino,,,,kg,400
2023,16,2023-04-21,piña,pina,,G,,u,975
2023,16,2023-04-21,plátano,platano,,,,u,240
2023,16,2023-04-21,remolacha,remolacha,,,,u,275
2023,16,2023-04-21,repollo verde,repollo_verde,,,,kg,250
2023,16,2023-04-21,sandía,sandia,,,,kg,490
2023,16,2023-04-21,tiquisque,tiquisque,,,,kg,2040
2023,16,2023-04-21,tomate,tomate,1,,,kg,710
2023,16,2023-04-21,vainica,vainica,,,,kg,850
2023,16,2023-04-21,yuca,yuca,,,corriente,kg,475
2023,16,2023-04-21,yuca,yuca,,,parafinada,kg,605
2023,16,2023-04-21,zanahoria,zanahoria,,,,kg,340
2023,16,2023-04-21,zapallo,zapallo,,,,u,400
2023,17,2023-04-28,aguacate criollo,aguacate_criollo,,,,u,360
2023,17,2023-04-28,aguacate Hass,aguacate_hass,,,,kg,2115
2023,17,2023-04-28,apio verde,apio_verde,,,,mata,1125
2023,17,2023-04-28,ayote sazón,ayote_sazon,,,,kg,475
2023,17,2023-04-28,ayote tierno,ayote_tierno,,,,u,425
2023,17,2023-04-28,banano criollo,banano_criollo,,,,u,40
2023,17,2023-04-28,brócoli,brocoli,,,,kg,1025
2023,17,2023-04-28,camote,camote,,,,kg,660
2023,17,2023-04-28,cebolla blanca,cebolla_blanca,,,suelta,kg,790
2023,17,2023-04-28,cebolla blanca,cebolla_blanca,,,trenza,kg,790
2023,17,2023-04-28,coliflor,coliflor,,,,u,735
2023,17,2023-04-28,coco,coco,,,,u,465
2023,17,2023-04-28,culantro castilla,culantro_castilla,,,,rollo,120
2023,17,2023-04-28,chayote sazón blanco,chayote_sazon_blanco,,,,u,525
2023,17,2023-04-28,chayote tierno criollo,chayote_tierno_criollo,,,,u,340
2023,17,2023-04-28,chayote tierno quelite,chayote_tierno_quelite,,,,u,80
2023,17,2023-04-28,chile dulce,chile_dulce,1,,,u,270
2023,17,2023-04-28,elote,elote,,,,u,175
2023,17,2023-04-28,fresa,fresa,,,,kg,2250
2023,17,2023-04-28,frijol tierno,frijol_tierno,,,,kg,1900
2023,17,2023-04-28,huevos,huevos,,,,kg,1900
2023,17,2023-04-28,lechuga americana,lechuga_americana,,,,u,250
2023,17,2023-04-28,limón mandarino,limon_mandarino,,,,u,170
2023,17,2023-04-28,limón mesino,limon_mesino,,,,u,210
2023,17,2023-04-28,manga,manga,,P,,kg,320
2023,17,2023-04-28,maracuyá,maracuya,,,,kg,1175
2023,17,2023-04-28,mora,mora,,,,kg,2125
2023,17,2023-04-28,melón cantalupo,melon_cantalupo,,,,kg,725
2023,17,2023-04-28,naranja,naranja,,,,u,90
2023,17,2023-04-28,ñampí,nampi,,,,kg,1625
2023,17,2023-04-28,papa amarilla,papa_amarilla,,,,kg,1210
2023,17,2023-04-28,papa blanca,papa_blanca,,,,kg,1210
2023,17,2023-04-28,papaya,papaya,,,,kg,500
2023,17,2023-04-28,pepino,pepino,,,,kg,360
2023,17,2023-04-28,piña,pina,,G,,u,955
2023,17,2023-04-28,plátano,platano,,,,u,230
2023,17,2023-04-28,remolacha,remolacha,,,,u,240
2023,17,2023-04-28,repollo verde,repollo_verde,,,,kg,315
2023,17,2023-04-28,sandía,sandia,,,,kg,425
2023,17,2023-04-28,tiquisque,tiquisque,,,,kg,1940
2023,17,2023-04-28,tomate,tomate,1,,,kg,735
2023,17,2023-04-28,vainica,vainica,,,,kg,800
2023,17,2023-04-28,yuca,yuca,,,corriente,kg,480
2023,17,2023-04-28,yuca,yuca,,,parafinada,kg,580
2023,17,2023-04-28,zanahoria,zanahoria,,,,kg,320
2023,17,2023-04-28,zapallo,zapallo,,,,u,350
2023,18,2023-05-05,aguacate criollo,aguacate_criollo,,,,u,375
2023,18,2023-05-05,aguacate Hass,aguacate_hass,,,,kg,2435
2023,18,2023-05-05,apio verde,apio_verde,,,,mata,1200
2023,18,2023-05-05,ayote sazón,ayote_sazon,,,,kg,500
2023,18,2023-05-05,ayote tierno,ayote_tierno,,,,u,400
2023,18,2023-05-05,banano criollo,banano_criollo,,,,u,40
2023,18,2023-05-05,brócoli,brocoli,,,,kg,900
2023,18,2023-05-05,camote,camote,,,,kg,640
2023,18,2023-05-05,cebolla blanca,cebolla_blanca,,,suelta,kg,775
2023,18,2023-05-05,cebolla blanca,cebolla_blanca,,,trenza,kg,775
2023,18,2023-05-05,coliflor,coliflor,,,,u,685
2023,18,2023-05-05,coco,coco,,,,u,470
2023,18,2023-05-05,culantro castilla,culantro_castilla,,,,rollo,125
2023,18,2023-05-05,chayote sazón blanco,chayote_sazon_blanco,,,,u,500
2023,18,2023-05-05,chayote tierno criollo,chayote_tierno_criollo,,,,u,375
2023,18,2023-05-05,chayote tierno quelite,chayote_tierno_quelite,,,,u,100
2023,18,2023-05-05,chile dulce,chile_dulce,1,,,u,310
2023,18,2023-05-05,elote,elote,,,,u,140
2023,18,2023-05-05,fresa,fresa,,,,kg,2020
2023,18,2023-05-05,frijol tierno,frijol_tierno,,,,kg,1900
2023,18,2023-05-05,huevos,huevos,,,,kg,2095
2023,18,2023-05-05,lechuga americana,lechuga_americana,,,,u,250
2023,18,2023-05-05,limón mandarino,limon_mandarino,,,,u,170
2023,18,2023-05-05,limón mesino,limon_mesino,,,,u,205
2023,18,2023-05-05,manga,manga,,P,,kg,365
2023,18,2023-05-05,maracuyá,maracuya,,,,kg,1055
2023,18,2023-05-05,mora,mora,,,,kg,2135
2023,18,2023-05-05,melón cantalupo,melon_cantalupo,,,,kg,775
2023,18,2023-05-05,naranja,naranja,,,,u,85
2023,18,2023-05-05,ñampí,nampi,,,,kg,1875
2023,18,2023-05-05,papa amarilla,papa_amarilla,,,,kg,1350
2023,18,2023-05-05,papa blanca,papa_blanca,,,,kg,1295
2023,18,2023-05-05,papaya,papaya,,,,kg,400
2023,18,2023-05-05,pepino,pepino,,,,kg,350
2023,18,2023-05-05,piña,pina,,G,,u,950
2023,18,2023-05-05,plátano,platano,,,,u,220
2023,18,2023-05-05,remolacha,remolacha,,,,u,245
2023,18,2023-05-05,repollo verde,repollo_verde,,,,kg,390
2023,18,2023-05-05,sandía,sandia,,,,kg,495
2023,18,2023-05-05,tiquisque,tiquisque,,,,kg,2125
2023,18,2023-05-05,tomate,tomate,1,,,kg,875
2023,18,2023-05-05,vainica,vainica,,,,kg,850
2023,18,2023-05-05,yuca,yuca,,,corriente,kg,490
2023,18,2023-05-05,yuca,yuca,,,parafinada,kg,570
2023,18,2023-05-05,zanahoria,zanahoria,,,,kg,280
2023,18,2023-05-05,zapallo,zapallo,,,,u,350
2023,19,2023-05-12,aguacate criollo,aguacate_criollo,,,,u,450
2023,19,2023-05-12,aguacate Hass,aguacate_hass,,,,kg,2400
2023,19,2023-05-12,apio verde,apio_verde,,,,mata,1185
2023,19,2023-05-12,ayote sazón,ayote_sazon,,,,kg,465
2023,19,2023-05-12,ayote tierno,ayote_tierno,,,,u,400
2023,19,2023-05-12,banano criollo,banano_criollo,,,,u,40
2023,19,2023-05-12,brócoli,brocoli,,,,kg,850
2023,19,2023-05-12,camote,camote,,,,kg,575
2023,19,2023-05-12,cebolla blanca,cebolla_blanca,,,suelta,kg,750
2023,19,2023-05-12,cebolla blanca,cebolla_blanca,,,trenza,kg,750
2023,19,2023-05-12,coliflor,coliflor,,,,u,690
2023,19,2023-05-12,coco,coco,,,,u,470
2023,19,2023-05-12,culantro castilla,culantro_castilla,,,,rollo,90
2023,19,2023-05-12,chayote sazón blanco,chayote_sazon_blanco,,,,u,500
2023,19,2023-05-12,chayote tierno criollo,chayote_tierno_criollo,,,,u,415
2023,19,2023-05-12,chayote tierno quelite,chayote_tierno_quelite,,,,u,105
2023,19,2023-05-12,chile dulce,chile_dulce,1,,,u,230
2023,19,2023-05-12,elote,elote,,,,u,140
2023,19,2023-05-12,fresa,fresa,,,,kg,2200
2023,19,2023-05-12,frijol tierno,frijol_tierno,,,,kg,1900
2023,19,2023-05-12,huevos,huevos,,,,kg,2205
2023,19,2023-05-12,lechuga americana,lechuga_americana,,,,u,285
2023,19,2023-05-12,limón mandarino,limon_mandarino,,,,u,170
2023,19,2023-05-12,limón mesino,limon_mesino,,,,u,285
2023,19,2023-05-12,manga,manga,,P,,kg,340
2023,19,2023-05-12,maracuyá,maracuya,,,,kg,1125
2023,19,2023-05-12,mora,mora,,,,kg,2135
2023,19,2023-05-12,melón cantalupo,melon_cantalupo,,,,kg,885
2023,19,2023-05-12,naranja,naranja,,,,u,85
2023,19,2023-05-12,ñampí,nampi,,,,kg,1700
2023,19,2023-05-12,papa amarilla,papa_amarilla,,,,kg,1070
2023,19,2023-05-12,papa blanca,papa_blanca,,,,kg,1040
2023,19,2023-05-12,papaya,papaya,,,,kg,475
2023,19,2023-05-12,pepino,pepino,,,,kg,385
2023,19,2023-05-12,piña,pina,,G,,u,930
2023,19,2023-05-12,plátano,platano,,,,u,220
2023,19,2023-05-12,remolacha,remolacha,,,,u,245
2023,19,2023-05-12,repollo verde,repollo_verde,,,,kg,425
2023,19,2023-05-12,sandía,sandia,,,,kg,495
2023,19,2023-05-12,tiquisque,tiquisque,,,,kg,1925
2023,19,2023-05-12,tomate,tomate,1,,,kg,600
2023,19,2023-05-12,vainica,vainica,,,,kg,850
2023,19,2023-05-12,yuca,yuca,,,corriente,kg,465
2023,19,2023-05-12,yuca,yuca,,,parafinada,kg,545
2023,19,2023-05-12,zanahoria,zanahoria,,,,kg,330
2023,19,2023-05-12,zapallo,zapallo,,,,u,500
2023,20,2023-05-19,aguacate criollo,aguacate_criollo,,,,u,425
2023,20,2023-05-19,aguacate Hass,aguacate_hass,,,,kg,2435
2023,20,2023-05-19,apio verde,apio_verde,,,,mata,1200
2023,20,2023-05-19,ayote sazón,ayote_sazon,,,,kg,465
2023,20,2023-05-19,ayote tierno,ayote_tierno,,,,u,400
2023,20,2023-05-19,banano criollo,banano_criollo,,,,u,40
2023,20,2023-05-19,brócoli,brocoli,,,,kg,800
2023,20,2023-05-19,camote,camote,,,,kg,625
2023,20,2023-05-19,cebolla blanca,cebolla_blanca,,,suelta,kg,710
2023,20,2023-05-19,cebolla blanca,cebolla_blanca,,,trenza,kg,725
2023,20,2023-05-19,coliflor,coliflor,,,,u,650
2023,20,2023-05-19,coco,coco,,,,u,470
2023,20,2023-05-19,culantro castilla,culantro_castilla,,,,rollo,110
2023,20,2023-05-19,chayote sazón blanco,chayote_sazon_blanco,,,,u,500
2023,20,2023-05-19,chayote tierno criollo,chayote_tierno_criollo,,,,u,470
2023,20,2023-05-19,chayote tierno quelite,chayote_tierno_quelite,,,,u,115
2023,20,2023-05-19,chile dulce,chile_dulce,1,,,u,175
2023,20,2023-05-19,elote,elote,,,,u,120
2023,20,2023-05-19,fresa,fresa,,,,kg,2250
2023,20,2023-05-19,frijol tierno,frijol_tierno,,,,kg,1900
2023,20,2023-05-19,huevos,huevos,,,,kg,2020
2023,20,2023-05-19,lechuga americana,lechuga_americana,,,,u,245
2023,20,2023-05-19,limón mandarino,limon_mandarino,,,,u,150
2023,20,2023-05-19,limón mesino,limon_mesino,,,,u,165
2023,20,2023-05-19,manga,manga,,P,,kg,395
2023,20,2023-05-19,maracuyá,maracuya,,,,kg,1125
2023,20,2023-05-19,mora,mora,,,,kg,2225
2023,20,2023-05-19,melón cantalupo,melon_cantalupo,,,,kg,650
2023,20,2023-05-19,naranja,naranja,,,,u,85
2023,20,2023-05-19,ñampí,nampi,,,,kg,1750
2023,20,2023-05-19,papa amarilla,papa_amarilla,,,,kg,1295
2023,20,2023-05-19,papa blanca,papa_blanca,,,,kg,1295
2023,20,2023-05-19,papaya,papaya,,,,kg,475
2023,20,2023-05-19,pepino,pepino,,,,kg,435
2023,20,2023-05-19,piña,pina,,G,,u,940
2023,20,2023-05-19,plátano,platano,,,,u,215
2023,20,2023-05-19,remolacha,remolacha,,,,u,240
2023,20,2023-05-19,repollo verde,repollo_verde,,,,kg,475
2023,20,2023-05-19,sandía,sandia,,,,kg,520
2023,20,2023-05-19,tiquisque,tiquisque,,,,kg,2125
2023,20,2023-05-19,tomate,tomate,1,,,kg,545
2023,20,2023-05-19,vainica,vainica,,,,kg,960
2023,20,2023-05-19,yuca,yuca,,,corriente,kg,475
2023,20,2023-05-19,yuca,yuca,,,parafinada,kg,575
2023,20,2023-05-19,zanahoria,zanahoria,,,,kg,265
2023,20,2023-05-19,zapallo,zapallo,,,,u,500
2023,21,2023-05-26,aguacate criollo,aguacate_criollo,,,,u,450
2023,21,2023-05-26,aguacate Hass,aguacate_hass,,,,kg,2100
2023,21,2023-05-26,apio verde,apio_verde,,,,mata,1165
2023,21,2023-05-26,ayote sazón,ayote_sazon,,,,kg,400
2023,21,2023-05-26,ayote tierno,ayote_tierno,,,,u,570
2023,21,2023-05-26,banano criollo,banano_criollo,,,,u,40
2023,21,2023-05-26,brócoli,brocoli,,,,kg,850
2023,21,2023-05-26,camote,camote,,,,kg,635
2023,21,2023-05-26,cebolla blanca,cebolla_blanca,,,suelta,kg,715
2023,21,2023-05-26,cebolla blanca,cebolla_blanca,,,trenza,kg,715
2023,21,2023-05-26,coliflor,coliflor,,,,u,700
2023,21,2023-05-26,coco,coco,,,,u,475
2023,21,2023-05-26,culantro castilla,culantro_castilla,,,,rollo,115
2023,21,2023-05-26,chayote sazón blanco,chayote_sazon_blanco,,,,u,500
2023,21,2023-05-26,chayote tierno criollo,chayote_tierno_criollo,,,,u,500
2023,21,2023-05-26,chayote tierno quelite,chayote_tierno_quelite,,,,u,125
2023,21,2023-05-26,chile dulce,chile_dulce,1,,,u,140
2023,21,2023-05-26,elote,elote,,,,u,130
2023,21,2023-05-26,fresa,fresa,,,,kg,2250
2023,21,2023-05-26,frijol tierno,frijol_tierno,,,,kg,1900
2023,21,2023-05-26,huevos,huevos,,,,kg,2020
2023,21,2023-05-26,lechuga americana,lechuga_americana,,,,u,245
2023,21,2023-05-26,limón mandarino,limon_mandarino,,,,u,135
2023,21,2023-05-26,limón mesino,limon_mesino,,,,u,160
2023,21,2023-05-26,manga,manga,,P,,kg,355
2023,21,2023-05-26,maracuyá,maracuya,,,,kg,1115
2023,21,2023-05-26,mora,mora,,,,kg,2225
2023,21,2023-05-26,melón cantalupo,melon_cantalupo,,,,kg,835
2023,21,2023-05-26,naranja,naranja,,,,u,85
2023,21,2023-05-26,ñampí,nampi,,,,kg,2050
2023,21,2023-05-26,papa amarilla,papa_amarilla,,,,kg,1310
2023,21,2023-05-26,papa blanca,papa_blanca,,,,kg,1255
2023,21,2023-05-26,papaya,papaya,,,,kg,450
2023,21,2023-05-26,pepino,pepino,,,,kg,610
2023,21,2023-05-26,piña,pina,,G,,u,865
2023,21,2023-05-26,plátano,platano,,,,u,185
2023,21,2023-05-26,remolacha,remolacha,,,,u,250
2023,21,2023-05-26,repollo verde,repollo_verde,,,,kg,500
2023,21,2023-05-26,sandía,sandia,,,,kg,480
2023,21,2023-05-26,tiquisque,tiquisque,,,,kg,2225
2023,21,2023-05-26,tomate,tomate,1,,,kg,415
2023,21,2023-05-26,vainica,vainica,,,,kg,1190
2023,21,2023-05-26,yuca,yuca,,,corriente,kg,490
2023,21,2023-05-26,yuca,yuca,,,parafinada,kg,570
2023,21,2023-05-26,zanahoria,zanahoria,,,,kg,330
2023,21,2023-05-26,zapallo,zapallo,,,,u,450
2023,22,2023-06-02,aguacate criollo,aguacate_criollo,,,,u,350
2023,22,2023-06-02,aguacate Hass,aguacate_hass,,,,kg,1985
2023,22,2023-06-02,apio verde,apio_verde,,,,mata,1215
2023,22,2023-06-02,ayote sazón,ayote_sazon,,,,kg,400
2023,22,2023-06-02,ayote tierno,ayote_tierno,,,,u,590
2023,22,2023-06-02,banano criollo,banano_criollo,,,,u,45
2023,22,2023-06-02,brócoli,brocoli,,,,kg,1250
2023,22,2023-06-02,camote,camote,,,,kg,620
2023,22,2023-06-02,cebolla blanca,cebolla_blanca,,,suelta,kg,710
2023,22,2023-06-02,cebolla blanca,cebolla_blanca,,,trenza,kg,710
2023,22,2023-06-02,coliflor,coliflor,,,,u,600
2023,22,2023-06-02,coco,coco,,,,u,470
2023,22,2023-06-02,culantro castilla,culantro_castilla,,,,rollo,125
2023,22,2023-06-02,chayote sazón blanco,chayote_sazon_blanco,,,,u,500
2023,22,2023-06-02,chayote tierno criollo,chayote_tierno_criollo,,,,u,590
2023,22,2023-06-02,chayote tierno quelite,chayote_tierno_quelite,,,,u,170
2023,22,2023-06-02,chile dulce,chile_dulce,1,,,u,125
2023,22,2023-06-02,elote,elote,,,,u,175
2023,22,2023-06-02,fresa,fresa,,,,kg,2250
2023,22,2023-06-02,frijol tierno,frijol_tierno,,,,kg,1900
2023,22,2023-06-02,huevos,huevos,,,,kg,2020
2023,22,2023-06-02,lechuga americana,lechuga_americana,,,,u,250
2023,22,2023-06-02,limón mandarino,limon_mandarino,,,,u,115
2023,22,2023-06-02,limón mesino,limon_mesino,,,,u,135
2023,22,2023-06-02,manga,manga,,P,,kg,420
2023,22,2023-06-02,maracuyá,maracuya,,,,kg,1080
2023,22,2023-06-02,mora,mora,,,,kg,2125
2023,22,2023-06-02,melón cantalupo,melon_cantalupo,,,,kg,825
2023,22,2023-06-02,naranja,naranja,,,,u,90
2023,22,2023-06-02,ñampí,nampi,,,,kg,2085
2023,22,2023-06-02,papa amarilla,papa_amarilla,,,,kg,1320
2023,22,2023-06-02,papa blanca,papa_blanca,,,,kg,1320
2023,22,2023-06-02,papaya,papaya,,,,kg,400
2023,22,2023-06-02,pepino,pepino,,,,kg,490
2023,22,2023-06-02,piña,pina,,G,,u,940
2023,22,2023-06-02,plátano,platano,,,,u,180
2023,22,2023-06-02,remolacha,remolacha,,,,u,240
2023,22,2023-06-02,repollo verde,repollo_verde,,,,kg,475
2023,22,2023-06-02,sandía,sandia,,,,kg,425
2023,22,2023-06-02,tiquisque,tiquisque,,,,kg,2225
2023,22,2023-06-02,tomate,tomate,1,,,kg,570
2023,22,2023-06-02,vainica,vainica,,,,kg,1435
